CustomerID,TotalSpend,TransactionFrequency,TotalItems,ProductVariety
17139.0,8915.99,13,4677,226
17141.0,727.58,4,423,138
17142.0,696.25,3,241,67
17143.0,880.97,2,314,82
17145.0,3120.91,4,2591,168
17146.0,5102.86,10,1976,156
17147.0,1485.36,5,426,41
17149.0,143.10000000000002,1,18,6
17150.0,1357.95,6,397,64
17151.0,231.90000000000003,1,42,4
17152.0,327.0,1,60,2
17155.0,640.76,5,745,31
17156.0,591.87,1,391,39
17157.0,4832.9,17,1920,69
17158.0,713.03,2,369,37
17159.0,560.71,2,237,27
17160.0,6691.13,11,5534,164
17161.0,856.01,1,537,52
17163.0,406.68,2,465,24
17165.0,1635.64,5,688,72
17167.0,867.11,3,429,64
17168.0,400.2,1,220,21
17169.0,320.95,1,145,21
17170.0,178.68,2,152,8
17171.0,159.68,1,40,9
17172.0,638.81,2,735,24
17176.0,596.1899999999999,2,406,25
17177.0,119.5,1,40,29
17178.0,432.96,1,100,31
17179.0,795.47,3,335,44
17180.0,1452.8,7,1139,149
17181.0,225.45000000000002,2,243,7
17182.0,321.3,2,54,4
17184.0,198.41000000000003,2,73,14
17185.0,229.46,3,119,38
17187.0,263.76,1,282,13
17188.0,2118.7000000000003,6,1241,79
17189.0,569.88,3,375,59
17190.0,1281.99,5,2057,143
17191.0,2726.77,11,1362,200
17192.0,75.28,1,45,20
17193.0,610.74,2,414,12
17194.0,549.88,1,301,31
17195.0,562.98,1,486,31
17196.0,327.75,1,154,84
17198.0,521.66,2,242,73
17199.0,135.04000000000002,1,232,8
17200.0,356.71,4,367,25
17201.0,853.3199999999999,3,773,119
17202.0,160.65,1,55,8
17203.0,2004.01,4,1751,84
17204.0,3940.13,5,2005,89
17205.0,615.27,2,1330,18
17207.0,292.62,1,233,55
17208.0,111.15,1,101,21
17209.0,595.7,3,723,36
17210.0,251.72,1,242,47
17211.0,1729.43,6,1022,126
17212.0,567.5600000000001,2,580,25
17213.0,2401.07,7,1003,76
17215.0,186.15,1,104,11
17216.0,63.6,1,21,13
17217.0,96.6,1,69,18
17218.0,2226.96,9,1240,167
17219.0,144.9,1,99,24
17220.0,1269.76,7,766,167
17221.0,642.14,3,426,58
17222.0,1250.86,5,735,71
17223.0,433.99,2,109,49
17224.0,100.86,1,65,8
17225.0,131.15,1,36,5
17226.0,501.97999999999996,2,447,34
17227.0,1081.8600000000001,7,1032,44
17228.0,1269.8899999999999,7,1033,107
17230.0,5750.08,10,2102,104
17231.0,3940.08,15,1957,348
17233.0,369.98,2,167,32
17235.0,1354.82,7,747,41
17236.0,1013.13,6,330,44
17237.0,679.44,2,309,58
17238.0,3982.66,17,1874,345
17239.0,806.95,3,365,8
17240.0,130.6,1,108,7
17241.0,2736.64,12,859,116
17242.0,1754.24,3,848,27
17243.0,11920.43,44,4704,265
17244.0,871.14,4,803,85
17245.0,200.18,1,232,15
17246.0,38.92,2,36,6
17248.0,181.89000000000001,1,63,34
17249.0,68.03,1,79,27
17251.0,529.15,2,269,35
17254.0,198.29,1,146,36
17255.0,490.22,2,356,99
17256.0,258.93,3,158,14
17257.0,189.78,2,187,14
17258.0,417.3,2,188,46
17259.0,1239.11,5,712,159
17260.0,120.95,1,23,6
17261.0,221.59,1,95,43
17262.0,1504.26,7,342,5
17264.0,268.28,1,217,70
17266.0,205.14,2,90,43
17268.0,970.25,7,551,23
17269.0,491.81,1,314,110
17270.0,601.4499999999999,2,420,45
17271.0,204.3,1,113,46
17273.0,141.12,1,133,12
17274.0,465.4,1,194,52
17275.0,114.1,1,71,23
17276.0,502.49,1,187,50
17278.0,25.2,1,16,2
17280.0,118.85999999999999,1,74,6
17281.0,797.8499999999999,6,295,2
17282.0,623.08,2,466,107
17283.0,188.46,1,179,15
17284.0,1140.58,2,707,80
17285.0,407.94,2,134,41
17286.0,237.81,2,251,46
17287.0,3000.5,16,1507,233
17288.0,1050.8,4,498,129
17289.0,1110.78,6,724,130
17290.0,974.95,6,742,96
17292.0,271.75,2,131,14
17293.0,1896.57,8,1093,84
17294.0,467.78999999999996,2,297,17
17296.0,338.13,1,216,32
17298.0,455.84000000000003,3,465,38
17299.0,336.62,2,251,52
17300.0,393.64,2,467,37
17301.0,131.15,1,79,52
17304.0,111.5,1,73,5
17305.0,2135.46,1,1006,9
17306.0,1151.04,2,2256,5
17307.0,3999.8900000000003,11,3667,22
17308.0,4511.76,2,5148,5
17309.0,237.64000000000001,2,140,22
17310.0,1025.1,2,402,1
17311.0,2181.71,4,1750,71
17314.0,2376.51,9,1767,92
17315.0,3318.35,5,1225,196
17316.0,124.45,1,44,35
17318.0,157.32999999999998,1,59,17
17319.0,29.1,1,14,3
17320.0,1695.15,4,758,59
17321.0,1008.05,4,426,159
17322.0,922.59,5,631,115
17323.0,644.52,5,666,91
17324.0,1311.64,9,693,85
17325.0,512.77,2,405,33
17326.0,312.35,2,136,82
17327.0,152.35,2,59,3
17328.0,104.7,1,86,6
17329.0,475.42,3,288,63
17330.0,59.900000000000006,2,2,2
17332.0,838.27,5,794,82
17334.0,328.13,1,251,20
17335.0,497.04,2,210,34
17336.0,81.12,1,48,1
17338.0,5395.79,9,2721,351
17339.0,119.0,2,36,5
17340.0,9935.93,8,5195,213
17341.0,1006.53,3,634,180
17342.0,1227.54,4,521,31
17343.0,1066.3,5,398,49
17344.0,299.74,1,135,36
17345.0,1066.94,6,1667,110
17346.0,2509.84,12,1906,293
17348.0,1285.69,4,1368,185
17349.0,674.16,4,670,66
17350.0,612.381,3,408,65
17351.0,1401.08,9,270,29
17352.0,36.25,1,15,5
17353.0,1502.0,2,968,6
17354.0,1740.8999999999999,3,1525,73
17355.0,273.31,1,249,28
17356.0,768.25,4,759,62
17358.0,500.2,3,240,84
17359.0,156.6,1,76,23
17360.0,632.27,3,296,90
17361.0,383.59000000000003,2,223,26
17362.0,711.8100000000001,5,358,84
17363.0,920.46,3,499,34
17364.0,7510.24,17,4772,308
17365.0,3417.13,7,3266,236
17366.0,1090.92,2,504,120
17368.0,879.42,6,942,110
17369.0,979.1999999999999,1,1152,1
17371.0,236.97,3,130,55
17372.0,3010.13,20,1116,261
17373.0,520.58,3,330,31
17374.0,231.34,1,70,14
17375.0,260.45,1,113,17
17376.0,250.44,2,158,27
17377.0,14174.25,60,5486,415
17378.0,10.95,1,1,1
17380.0,645.0,3,252,5
17381.0,19726.76,12,20118,30
17382.0,836.88,7,432,14
17383.0,110.69999999999999,1,12,2
17384.0,171.15,1,33,5
17386.0,126.35000000000001,1,53,10
17388.0,1426.97,7,1487,29
17389.0,25381.65,27,10268,40
17390.0,149.3,1,49,12
17392.0,168.65,1,173,14
17393.0,381.15,2,238,45
17395.0,97.5,1,66,3
17396.0,1476.3,7,414,11
17397.0,516.87,1,441,44
17400.0,2525.44,3,1097,209
17401.0,114.85,1,34,11
17402.0,2461.68,12,869,99
17403.0,118.95,1,77,13
17404.0,15874.3,8,17931,53
17406.0,2704.63,11,1337,88
17407.0,552.9,1,426,23
17408.0,283.44000000000005,2,160,6
17409.0,7021.66,8,3984,40
17411.0,646.44,2,302,32
17412.0,3159.46,10,1866,132
17413.0,560.14,2,302,10
17414.0,1471.52,4,4156,6
17416.0,10405.03,15,4467,224
17417.0,164.18,1,76,16
17418.0,206.60000000000002,1,232,12
17419.0,2273.95,8,1211,81
17420.0,485.6,4,234,24
17421.0,1059.41,3,807,46
17422.0,1615.39,5,1285,75
17423.0,420.54,1,331,17
17426.0,3040.51,7,2093,118
17428.0,14562.91,18,8030,266
17429.0,832.54,2,662,53
17430.0,469.40999999999997,3,325,24
17432.0,1363.23,7,801,174
17433.0,266.8,1,120,39
17435.0,331.35,1,195,15
17436.0,317.76,3,88,4
17437.0,369.68,1,283,52
17438.0,1034.32,4,450,39
17439.0,325.74,1,370,8
17440.0,137.16,1,36,1
17441.0,293.35,1,245,21
17442.0,2371.74,9,1638,113
17448.0,14523.67,46,11534,569
17449.0,2348.94,6,1362,182
17450.0,52422.3,7,14727,80
17454.0,1030.41,6,484,51
17456.0,975.5600000000001,2,508,59
17457.0,4247.11,9,1869,20
17458.0,213.08,1,112,32
17460.0,1605.8400000000001,12,744,83
17463.0,659.4,2,394,98
17464.0,617.1800000000001,2,388,28
17465.0,2542.79,7,1477,103
17467.0,102.6,1,20,4
17468.0,57.8,1,68,3
17469.0,3180.28,12,1517,126
17470.0,1679.8,7,1168,62
17471.0,321.65000000000003,1,153,19
17472.0,224.81,1,96,48
17473.0,607.0,2,270,33
17474.0,1047.0,1,200,6
17476.0,489.86,2,224,29
17477.0,1144.3,2,225,44
17478.0,1272.8,2,516,40
17479.0,389.26000000000005,1,266,18
17480.0,370.40999999999997,1,243,24
17482.0,775.64,2,240,50
17483.0,177.69,1,74,7
17484.0,209.57,2,339,14
17487.0,160.55,1,37,8
17488.0,336.5,1,136,18
17490.0,658.18,2,397,37
17491.0,2422.2000000000003,8,1617,52
17492.0,747.85,2,295,23
17493.0,100.91000000000001,1,62,8
17494.0,54.699999999999996,1,26,3
17495.0,309.16,1,138,21
17496.0,1141.84,3,596,49
17497.0,287.25,2,59,7
17499.0,718.51,1,375,31
17504.0,6493.14,9,3756,160
17505.0,1289.64,3,686,47
17508.0,4191.92,7,2602,180
17510.0,206.07999999999998,1,208,15
17511.0,84541.17,31,55107,423
17512.0,2542.83,8,2681,64
17513.0,645.6,2,186,12
17514.0,313.35,1,149,41
17515.0,963.49,5,284,76
17516.0,182.62,1,108,55
17518.0,329.42,2,267,71
17519.0,3265.45,10,2178,112
17521.0,554.85,2,287,29
17524.0,394.14,2,272,34
17525.0,739.2,2,256,13
17526.0,2970.14,9,1172,60
17529.0,1240.25,2,790,78
17530.0,725.21,3,421,130
17531.0,970.12,2,336,43
17532.0,65.34,1,30,4
17533.0,34.8,1,24,1
17534.0,1445.47,4,757,69
17536.0,288.33,2,195,13
17539.0,1176.84,4,708,132
17540.0,1011.7,4,394,28
17541.0,119.86,1,44,31
17542.0,170.1,2,189,34
17543.0,120.05,1,62,13
17544.0,944.82,3,410,80
17545.0,767.54,3,345,112
17547.0,727.85,2,223,22
17548.0,627.96,3,436,17
17550.0,2239.48,6,882,218
17552.0,2154.88,10,1376,64
17553.0,2270.0,3,1240,2
17555.0,565.43,3,391,137
17556.0,142.77,1,83,8
17557.0,34.0,1,4,1
17558.0,259.17,1,54,28
17559.0,167.62,1,270,12
17560.0,1040.85,4,953,21
17561.0,537.9,3,237,129
17563.0,392.38,2,256,27
17565.0,131.83,1,67,30
17567.0,1024.55,2,520,57
17568.0,374.45,1,275,61
17570.0,100.0,1,1,1
17571.0,205.23999999999998,1,115,53
17572.0,496.26000000000005,7,256,13
17575.0,171.7,1,72,5
17576.0,5266.7699999999995,23,2673,234
17577.0,348.75,2,179,20
17578.0,903.87,6,391,52
17579.0,304.38,1,117,43
17580.0,325.3,2,135,39
17581.0,7712.71,20,4045,248
17582.0,1271.68,4,480,78
17583.0,135.95,1,55,7
17584.0,4067.12,4,2006,73
17585.0,948.03,3,860,147
17586.0,167.4,1,68,8
17587.0,176.71,1,67,42
17588.0,1699.35,4,703,29
17589.0,11433.77,14,7073,526
17591.0,519.95,2,152,79
17592.0,148.3,1,38,13
17593.0,4168.46,6,2506,146
17594.0,1504.7,2,818,46
17596.0,2075.74,7,3163,184
17597.0,1439.72,4,1039,62
17598.0,409.98,1,126,10
17599.0,52.05,1,11,3
17601.0,297.07,1,192,60
17602.0,2300.0099999999998,8,1764,210
17603.0,1393.66,3,564,93
17604.0,633.02,4,445,106
17605.0,160.75,1,71,13
17606.0,87.30000000000001,1,42,6
17607.0,333.81,1,269,22
17608.0,296.07,2,299,90
17609.0,782.12,6,602,143
17610.0,1511.94,5,893,114
17611.0,4376.41,13,2791,403
17612.0,3346.41,12,1713,130
17615.0,392.2,3,238,35
17616.0,489.59999999999997,2,192,1
17617.0,385.19,1,249,18
17618.0,3071.36,8,1479,175
17621.0,1795.22,3,596,40
17622.0,1130.21,2,379,19
17623.0,1838.72,6,534,108
17624.0,725.15,2,404,46
17625.0,3958.5,4,2325,304
17626.0,254.0,1,202,18
17627.0,296.36,1,676,10
17629.0,641.4,2,274,29
17631.0,470.16,4,257,28
17633.0,732.55,3,255,29
17635.0,1265.58,3,770,60
17638.0,842.4,2,432,2
17639.0,506.67,5,527,54
17640.0,2547.28,5,1442,47
17642.0,1112.2,3,1001,58
17643.0,439.7,2,226,30
17644.0,3132.96,9,1676,89
17646.0,3141.4,10,1095,101
17647.0,198.6,2,52,5
17648.0,418.87,1,467,34
17649.0,710.4,2,324,45
17651.0,1758.52,6,974,84
17655.0,1013.54,3,426,26
17657.0,126.0,1,60,7
17659.0,835.33,3,291,37
17660.0,163.47,1,138,42
17662.0,412.92,2,184,14
17663.0,3372.92,10,1500,112
17664.0,561.59,2,454,31
17665.0,563.1,1,690,19
17666.0,1319.6399999999999,3,956,17
17667.0,1895.19,4,1159,83
17669.0,2735.63,3,1589,56
17671.0,830.63,2,405,33
17672.0,2600.46,5,1068,93
17673.0,2578.91,7,1822,151
17674.0,300.66,1,349,11
17675.0,17885.32,40,8056,174
17676.0,1378.16,5,1000,57
17677.0,20329.68,28,12161,238
17678.0,301.65,1,161,12
17679.0,1585.5,5,1026,41
17680.0,313.05,2,59,9
17681.0,731.2,5,450,12
17682.0,1982.45,6,1124,61
17683.0,819.01,3,781,41
17685.0,2751.64,6,1898,58
17686.0,2557.35,2,1105,127
17687.0,432.68,1,210,26
17688.0,304.2,1,114,19
17689.0,317.08,2,300,17
17690.0,2685.2,8,1352,99
17691.0,489.65000000000003,3,239,31
17692.0,2234.86,8,1666,67
17694.0,1412.85,2,1309,45
17695.0,980.7,3,1030,20
17696.0,5393.88,19,4135,155
17699.0,442.0,2,208,17
17700.0,4145.33,10,2203,173
17702.0,1319.67,2,800,69
17703.0,296.1,1,307,23
17705.0,260.38,2,338,16
17706.0,10245.49,17,4150,274
17707.0,456.90000000000003,6,402,9
17708.0,620.85,2,297,37
17709.0,533.56,4,278,31
17710.0,293.5,1,158,20
17713.0,1198.09,4,989,55
17714.0,1257.18,4,516,60
17715.0,163.2,1,192,1
17716.0,10300.98,13,5747,208
17717.0,376.92,1,344,26
17718.0,299.83,1,191,17
17720.0,1572.97,7,1037,62
17721.0,307.21000000000004,1,107,11
17722.0,2006.32,2,1342,101
17723.0,102.0,1,120,2
17726.0,1092.06,7,444,52
17728.0,1362.75,2,677,79
17729.0,438.65000000000003,1,247,23
17730.0,2475.32,7,1724,75
17731.0,468.88,2,214,30
17732.0,2166.42,8,1058,90
17734.0,741.69,3,319,40
17735.0,4134.91,8,2462,139
17738.0,2304.51,9,1747,103
17739.0,4939.24,11,1474,44
17740.0,426.9,6,222,5
17741.0,101.1,2,114,6
17742.0,1743.3700000000001,9,564,46
17743.0,229.2,1,96,3
17744.0,326.74,1,414,15
17745.0,600.34,2,164,27
17746.0,793.9300000000001,3,659,28
17748.0,358.15,1,111,17
17749.0,351.66,1,126,22
17751.0,157.85999999999999,1,147,31
17753.0,382.06,4,124,63
17754.0,2786.57,8,2550,117
17756.0,728.75,3,399,54
17757.0,3773.11,28,1833,243
17758.0,1555.83,4,1145,121
17759.0,441.92,2,268,41
17760.0,631.34,5,457,44
17762.0,129.75,1,129,16
17763.0,71.15,3,29,11
17764.0,741.02,3,323,66
17765.0,156.37,1,52,22
17766.0,299.61,2,155,21
17767.0,141.85,1,70,18
17768.0,1210.83,4,1217,69
17769.0,3095.95,7,1307,195
17771.0,141.6,2,86,14
17772.0,187.3,1,58,45
17773.0,575.37,2,254,48
17774.0,2060.1,5,1077,205
17776.0,330.56,2,273,74
17778.0,197.70000000000002,1,214,10
17780.0,346.56,3,156,76
17782.0,679.02,2,538,29
17783.0,93.49,1,84,24
17784.0,112.86,1,72,19
17785.0,271.44,2,160,38
17787.0,736.28,1,356,30
17789.0,171.25,1,125,13
17790.0,815.11,6,552,87
17792.0,368.35,2,149,45
17794.0,147.3,2,46,7
17796.0,661.04,4,199,119
17797.0,1191.44,5,588,131
17798.0,178.07,1,138,43
17799.0,3207.76,10,1921,308
17801.0,770.03,3,820,66
17802.0,3761.38,8,2028,246
17803.0,184.66,1,98,27
17804.0,383.78000000000003,3,194,82
17805.0,414.72,1,648,1
17807.0,437.87,3,262,88
17808.0,262.64,4,143,29
17809.0,5925.4800000000005,11,1296,29
17810.0,373.16,2,118,51
17811.0,1757.98,8,1132,253
17812.0,405.48,4,242,79
17814.0,1609.37,2,1435,112
17815.0,591.96,1,612,13
17816.0,75.76,3,66,35
17817.0,400.47,3,286,87
17818.0,124.78,1,86,42
17819.0,2907.65,6,818,45
17820.0,180.61,1,111,39
17821.0,334.62,1,162,6
17822.0,2162.93,5,1375,152
17823.0,449.25,2,252,88
17825.0,701.96,4,516,24
17826.0,133.34,1,84,33
17827.0,388.84,1,342,65
17829.0,3867.5,4,2513,121
17833.0,338.46000000000004,1,143,28
17834.0,689.6700000000001,2,639,54
17838.0,3786.7000000000003,10,2192,87
17840.0,175.9,1,128,44
17841.0,29562.02,91,14332,1509
17842.0,430.69,1,89,18
17843.0,114.92,1,138,22
17845.0,596.09,4,195,42
17847.0,129.69,2,29,9
17848.0,2657.91,21,1006,76
17849.0,457.96000000000004,4,110,18
17850.0,51208.87,155,21052,100
17851.0,1552.3500000000001,6,933,185
17852.0,543.47,3,319,62
17853.0,1596.29,3,625,84
17854.0,757.24,4,523,98
17855.0,208.97,1,197,17
17857.0,1803.2,2,2804,6
17858.0,7614.24,19,2764,102
17860.0,717.39,4,696,127
17861.0,2990.41,10,2556,211
17862.0,923.99,3,340,83
17863.0,2585.2,7,2314,84
17864.0,321.72,2,309,37
17865.0,15780.11,26,7193,288
17866.0,805.3000000000001,2,361,15
17867.0,424.18,9,130,58
17868.0,227.15,1,85,18
17869.0,599.78,3,447,53
17870.0,1213.8,2,476,2
17871.0,913.05,4,483,58
17872.0,235.87,1,176,15
17873.0,4621.320000000001,14,3241,61
17875.0,167.1,1,98,25
17876.0,3424.02,3,1958,3
17878.0,999.48,2,613,56
17880.0,366.0,2,152,19
17882.0,291.56,2,130,47
17883.0,324.08,3,102,30
17884.0,2325.92,18,2167,274
17886.0,702.67,3,242,56
17888.0,1091.44,17,563,88
17889.0,545.05,5,326,80
17894.0,1292.39,11,573,135
17897.0,2001.9,8,793,175
17898.0,147.12,2,61,22
17901.0,149.7,2,14,3
17902.0,216.39999999999998,1,526,24
17903.0,381.09000000000003,1,142,44
17905.0,1599.1,10,964,118
17907.0,291.76,1,1046,13
17908.0,1142.47,5,670,178
17909.0,110.05,1,35,8
17910.0,261.7,1,121,25
17912.0,64.79,1,31,13
17913.0,3020.64,12,1437,200
17915.0,225.78,1,184,27
17916.0,43.87,2,90,15
17918.0,396.39,3,352,34
17919.0,536.28,1,696,17
17920.0,20137.24,39,10071,457
17921.0,1574.13,6,566,148
17922.0,170.4,1,49,8
17923.0,289.5,2,90,2
17924.0,574.2,2,108,3
17925.0,244.08,1,72,1
17926.0,638.2,3,266,16
17927.0,294.0,1,108,10
17928.0,128.7,1,82,4
17929.0,2239.1,8,326,5
17930.0,2534.74,8,2201,22
17931.0,2993.88,12,1670,222
17933.0,114.69,1,63,12
17934.0,344.90000000000003,1,150,20
17935.0,540.35,5,162,33
17938.0,144.29,1,53,29
17940.0,26286.75,6,75825,9
17941.0,1128.72,3,856,3
17944.0,74.99,1,84,24
17945.0,360.35,3,244,66
17949.0,60110.4,74,30112,34
17950.0,947.26,6,479,110
17951.0,627.5400000000001,2,282,11
17952.0,788.46,4,477,85
17953.0,159.17000000000002,1,98,20
17954.0,1618.93,9,1021,238
17955.0,392.6,2,408,2
17958.0,465.42,1,200,29
17959.0,140.75,1,49,2
17960.0,61.300000000000004,2,19,11
17961.0,1697.85,62,976,342
17962.0,564.55,3,506,126
17963.0,643.16,4,341,98
17964.0,261.76,1,195,35
17965.0,4558.01,17,2908,396
17966.0,865.49,5,1347,33
17967.0,223.42,2,111,59
17968.0,590.4399999999999,4,352,106
17969.0,2126.09,18,862,103
17971.0,161.94,1,62,21
17974.0,1035.1,3,689,161
17975.0,2527.17,12,700,84
17976.0,321.79,1,93,56
17977.0,1223.31,1,1606,83
17978.0,1159.99,4,1297,62
17980.0,201.27,1,89,27
17981.0,239.12,1,260,17
17982.0,138.18,1,117,13
17983.0,171.71,1,108,23
17984.0,999.51,4,841,165
17987.0,766.87,4,720,132
17988.0,288.42,7,143,81
17989.0,207.32999999999998,1,300,26
17990.0,896.77,3,363,23
17991.0,206.95,1,68,33
17992.0,258.28000000000003,1,130,49
17993.0,225.99,1,108,60
17994.0,1595.1399999999999,7,1686,185
17995.0,419.38,2,130,26
17996.0,482.33,3,587,63
17998.0,639.24,3,561,57
17999.0,338.41,2,161,77
18000.0,124.25,1,109,6
18001.0,509.01,4,512,69
18002.0,244.37,4,71,52
18003.0,353.51,1,297,23
18006.0,524.83,3,175,36
18007.0,215.22,1,246,46
18008.0,17642.89,14,6244,54
18009.0,1896.84,7,526,122
18011.0,410.79,2,125,63
18012.0,115.3,1,63,13
18016.0,476.90000000000003,2,180,44
18017.0,165.0,1,100,1
18018.0,175.85,2,131,14
18020.0,190.48000000000002,1,67,12
18021.0,216.41,2,168,32
18022.0,894.53,4,608,203
18025.0,1177.72,6,1053,83
18026.0,2094.95,2,530,12
18028.0,192.05,1,133,4
18029.0,433.77,1,253,18
18031.0,451.3,1,298,49
18034.0,335.52,1,392,97
18035.0,546.34,2,550,8
18036.0,1142.37,8,509,171
18037.0,97.39999999999999,9,17,13
18038.0,141.48,1,80,25
18039.0,548.22,4,555,137
18041.0,4536.29,20,4026,315
18042.0,116.1,1,36,9
18043.0,287.91,1,157,59
18044.0,1417.01,8,565,60
18046.0,189.63,1,44,26
18047.0,326.09,2,130,74
18048.0,222.64,1,129,51
18049.0,500.92,2,402,82
18050.0,337.66,1,210,18
18051.0,2282.28,7,1661,41
18052.0,10877.18,1,17766,16
18053.0,271.05,2,107,12
18054.0,176.5,1,96,11
18055.0,4381.78,6,1376,166
18056.0,190.95,1,123,11
18057.0,1202.1399999999999,3,970,121
18058.0,603.9,2,306,11
18060.0,1185.46,2,902,74
18061.0,4369.56,19,2652,23
18062.0,912.15,3,435,25
18063.0,186.60000000000002,2,48,2
18064.0,3658.83,9,2301,47
18065.0,3473.8,15,1238,127
18066.0,1122.4,2,427,35
18069.0,2455.68,6,1872,385
18070.0,314.1,1,86,9
18071.0,999.03,5,587,45
18074.0,1019.44,2,361,37
18075.0,3171.54,10,1817,116
18076.0,151.49,1,164,8
18077.0,1699.25,8,1352,75
18078.0,389.40000000000003,2,225,43
18079.0,590.78,1,1383,13
18083.0,463.53,1,268,36
18084.0,704.75,2,443,6
18085.0,955.8000000000001,3,320,33
18087.0,10705.8,15,3868,42
18089.0,428.45,1,95,9
18090.0,321.9,1,307,47
18091.0,360.85,1,539,25
18092.0,7111.18,8,4578,25
18093.0,2346.19,4,2037,20
18094.0,3374.2200000000003,6,1646,36
18095.0,1723.04,3,1204,22
18096.0,808.81,3,621,154
18097.0,1965.52,5,1054,30
18098.0,527.94,1,215,85
18100.0,451.56,1,440,30
18101.0,399.61,3,160,62
18102.0,349164.35,89,124216,281
18103.0,105.8,1,23,10
18106.0,1019.16,5,380,112
18107.0,165.88,1,65,38
18108.0,577.8100000000001,2,177,29
18109.0,1828.24,13,647,125
18110.0,193.48000000000002,1,97,29
18111.0,405.85,1,232,27
18112.0,420.67,2,188,34
18113.0,76.32000000000001,1,72,1
18115.0,9.700000000000001,1,3,3
18116.0,731.38,5,430,142
18118.0,1068.05,4,530,184
18119.0,180.7,1,124,29
18123.0,92.2,1,34,22
18124.0,102.65,1,47,20
18127.0,209.05,1,63,21
18128.0,399.29,1,216,42
18131.0,222.95999999999998,1,552,4
18132.0,220.13,1,212,60
18134.0,445.0,2,128,27
18135.0,567.71,5,404,16
18136.0,847.03,2,481,47
18137.0,145.99,2,59,26
18140.0,536.41,1,395,49
18141.0,882.47,2,433,38
18144.0,2169.25,8,896,36
18145.0,2748.19,7,2479,130
18148.0,112.85000000000001,1,63,9
18149.0,941.88,4,559,52
18151.0,1226.09,4,631,65
18152.0,426.69,1,75,10
18153.0,246.22,1,200,17
18154.0,533.41,3,371,22
18156.0,186.88,1,68,50
18157.0,213.9,1,145,25
18160.0,365.82,1,225,26
18161.0,184.41,1,153,13
18162.0,371.51,1,332,45
18163.0,728.84,1,452,33
18166.0,175.5,1,90,10
18168.0,2538.7599999999998,11,1536,167
18170.0,1897.69,6,775,49
18171.0,1206.0,4,510,34
18172.0,9905.56,32,4223,125
18173.0,589.52,1,510,14
18174.0,58.5,1,30,1
18175.0,176.1,1,70,7
18177.0,875.45,3,529,23
18178.0,4512.93,7,2867,164
18179.0,754.38,2,451,19
18181.0,821.49,4,377,119
18182.0,291.13,1,167,10
18186.0,329.58,1,338,11
18187.0,724.89,1,310,48
18188.0,1279.55,3,720,55
18189.0,313.49,1,270,18
18190.0,461.16,3,350,23
18191.0,321.59999999999997,1,192,8
18193.0,963.59,2,802,50
18194.0,3188.2000000000003,5,1142,16
18195.0,101.16,1,60,5
18196.0,770.56,2,607,112
18197.0,230.1,1,166,9
18199.0,344.75,1,99,20
18201.0,447.53000000000003,1,191,27
18203.0,332.1,3,68,30
18206.0,314.65999999999997,1,246,19
18207.0,544.47,1,325,31
18208.0,360.08,1,82,17
18210.0,147.45,1,101,10
18212.0,298.3,1,66,12
18214.0,1780.34,4,989,38
18215.0,1933.15,4,1013,49
18217.0,323.29,2,249,7
18218.0,479.91999999999996,2,492,16
18219.0,1493.1200000000001,8,768,54
18220.0,1616.48,5,1064,17
18221.0,383.33,1,209,20
18223.0,7516.31,12,3696,129
18225.0,7539.84,15,4056,179
18226.0,6650.83,15,4417,204
18227.0,295.0,1,1,1
18229.0,3526.81,10,695,24
18230.0,1480.8600000000001,2,680,42
18231.0,4782.4,23,2096,149
18234.0,179.6,1,80,30
18236.0,913.11,6,293,43
18238.0,270.92,1,114,14
18239.0,588.75,2,257,35
18241.0,913.9,4,420,42
18242.0,1372.72,4,1004,46
18243.0,515.78,1,221,26
18244.0,568.64,2,856,19
18245.0,3757.92,13,3310,220
18246.0,162.72,1,48,1
18247.0,839.73,3,335,28
18251.0,21964.14,8,31815,77
18252.0,1015.42,5,698,35
18253.0,317.88,1,128,7
18254.0,267.9,1,188,16
18255.0,199.85,1,127,13
18256.0,110.7,1,180,10
18257.0,2262.52,4,1328,134
18258.0,2059.67,6,1981,30
18259.0,1979.6000000000001,5,676,36
18260.0,7318.91,17,3769,169
18262.0,428.06,2,370,27
18264.0,603.25,1,241,36
18266.0,251.1,1,138,14
18267.0,269.37,1,135,17
18268.0,1464.73,5,709,36
18269.0,168.6,1,76,7
18270.0,161.4,1,108,6
18271.0,680.85,2,319,19
18272.0,1307.4,3,830,50
18273.0,153.0,1,60,1
18275.0,741.85,2,417,19
18276.0,1320.66,5,1060,69
18277.0,1069.67,4,381,48
18278.0,240.3,1,74,15
18279.0,231.33999999999997,1,630,13
18280.0,307.55,1,149,20
18281.0,120.32,1,92,10
18283.0,619.37,6,322,158
18284.0,461.68,1,494,28
18285.0,427.0,1,145,12
18286.0,1296.43,2,608,67
18287.0,2345.71,4,1427,77
